source_id,ra,ra_error,dec,dec_error,l,b,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val
2019516063805485952,292.92174407159774,1.4377714370473875,23.158560188211496,1.3617185884326248,57.99026496093513,2.0837751002438742,19.95018492087958,2.347768415987963,19.852625,,,,
4657941961548587264,80.1815943451563,1.8350367168140227,-70.14190542361855,1.7409775153508091,280.97245384499496,-33.05402663137143,19.950129172450087,2.3386111343911677,20.707066,,,,
6126133685069499008,181.15913721962932,0.02699904535109918,-51.80424617265539,0.025501844264063513,295.60723441843896,10.40066268556145,19.950092648899417,0.04461093253888202,14.230357,2.6047993,,,3844.9402
1979147288235766656,323.57822291296685,0.04450387925472865,49.894170722271525,0.045361898366741864,93.69582387295473,-1.4468112170895076,19.95007736021907,0.05349740271077715,14.581843,2.8084202,,,3785.66
5954953292409800832,266.3257784345745,0.8344484359674554,-45.510475216759716,0.6962609531383719,345.7180531090939,-8.499529082046555,19.94995330526469,0.8740976790460647,18.433517,1.1557922,,,
5961231710022497280,266.65713896977456,1.0367697698120255,-39.066123562946316,1.2442527673663788,351.430324084806,-5.425859466362953,19.94981027781849,1.9494969302750988,19.781466,,,,
1539187331083898368,182.18749187036346,0.08379922038416053,44.20916902941119,0.06196992130461547,146.8441383582437,70.88385667263644,19.94960138605826,0.10497652424901324,16.916243,3.5509424,,,3516.6025
5409615835949607424,146.51142805525856,0.026142746699942754,-48.22203509719091,0.02730857681563859,274.03600643415723,3.9713565020369903,19.94932003738756,0.03543456535077971,14.02979,2.439313,,,3803.385
2428630768383375872,1.8478781801405815,0.08241500708886763,-10.04727380481546,0.05775017417921295,89.55225210899313,-70.01060212824615,19.94931430133837,0.10759896468719629,16.034027,3.2084103,,,3425.6433
1823992178772918272,295.299100097125,0.9037068467070845,17.51412686823634,1.0474145636998275,54.1476606317221,-2.61367674036444,19.949204240796707,1.5464716206167888,19.887548,1.4290695,,,
4077046019819613696,277.62097510640154,0.9292073324163906,-24.92230572471063,0.9682936901390438,8.36767139702327,-6.802982712867207,19.94913745437302,1.1348118095983593,18.288246,,,,
5825377260153117952,229.88517951820432,1.6378583530151734,-63.97514903676927,1.6110098274421272,318.3278628580146,-5.623634387015732,19.949060575207415,1.3923653807740617,20.754753,0.64785004,,,
6895044294027101056,317.79513385262516,0.05819091768366813,-11.541399993146541,0.04579433017425327,38.462708990233025,-36.1984222100627,19.948961022160226,0.07159362775597349,16.099688,0.11250305,,,9567.75
6135619476806464128,195.2844944956725,1.152086096205934,-44.48503166754333,0.9808751104903254,304.75448102932796,18.35238920477989,19.948919585203377,1.466389822840205,19.503803,2.58782,,,
4267827814299237248,287.9610371769858,1.6681394615219118,2.0198090240010473,1.418230374965855,37.062645867753965,-3.6130958588415227,19.94868444286396,1.7531131226166885,20.540468,,,,
4106472661898681472,279.1181951038385,1.3163931868043885,-12.103305756876725,1.8254752139957444,20.465747694472405,-2.225145931076071,19.94857446913158,2.098243224053363,20.34751,2.2533188,,,
2811231918309121792,350.22019149760746,0.05217558617994565,12.083386135801351,0.028707447958878453,90.73698594830869,-45.0528556592215,19.948444356242234,0.048540763282863164,13.563066,2.384263,,,4105.9053
1285428323794577024,216.98402744248008,0.04654950892512861,31.154910319947856,0.05251037664123615,49.536578422762176,68.59286505292025,19.94816569133482,0.0841178179621949,12.295848,2.1670074,-48.38252208993486,0.5589145252972031,3969.9526
2024490117013612160,292.64044227070224,0.6715481279881772,25.67184555536045,1.0329475170760314,60.076121174626685,3.512760123962662,19.94809704650177,1.3903195441003524,19.835527,1.382309,,,
322886162321858560,23.1364503401814,0.08069177726710713,38.5679156506932,0.08142868010666346,131.68791621574138,-23.60391414907099,19.94809153137031,0.09068171873625568,16.189592,3.3134203,,,3306.0
2022941965943939840,291.9286477954279,1.403434389540336,25.014902438284686,2.0474661769510347,59.190545316562364,3.7663451128718695,19.94790498358354,2.769723124262923,20.728193,1.3191204,,,
5868007009589707904,210.4846107902064,0.9971612902729702,-58.82475594444105,1.2923382668398746,311.96058131232627,2.805636858471962,19.94790409567051,1.8647930620408468,20.661922,2.0145855,,,
5872472916562663424,208.57361119861227,0.3470182708835791,-55.82326090035728,0.5548876337618917,311.73114186928353,5.970920350940685,19.947834136625332,0.9254425322768475,19.580627,1.6778545,,,
5485970248397485952,111.38151788468367,0.01994861784629892,-58.53213299477984,0.02034115615449853,269.9124463233921,-18.667512694264193,19.94769570452041,0.02071365136304602,9.599756,1.1999102,38.2813311817704,0.2160632954847304,4855.86
4571486949900909056,255.75506024887736,0.01569313452155984,23.393523483340374,0.021235621215078153,44.193872596661016,33.587155746335505,19.947504358784148,0.029658193834912677,10.835105,1.5706587,4.8815112729418635,0.3339156970733307,4305.66
4062538028474967680,269.4883536666343,0.995042048397659,-29.05674959105443,0.9012656181548521,1.2719891120917268,-2.3812062443133692,19.94747480024564,1.201205639239759,19.443787,1.7387733,,,
3114120429433888768,103.80353263455453,0.5822252890932179,1.4369966605381672,0.6213781954810447,212.08314194927098,1.495241544718873,19.94746223365713,0.7830988339981411,17.456823,1.4019165,,,
94055901132147968,31.217025224436227,0.037192120562765815,20.030888221172493,0.0313834819533007,145.51467305046023,-39.59913674411455,19.947341038730347,0.04010560547956946,11.093774,1.6049204,,,4181.7
694750546843067776,139.5578490260374,0.05795731611947789,26.924308151127754,0.04604919998194188,200.31335889917037,42.89709722651239,19.94733435038387,0.08005843659931386,14.731549,2.7410336,,,4065.423
3899930845658894336,178.7629102933309,0.13596410524152994,8.444008517739494,0.06929291435686556,264.78819447765306,67.04161072340386,19.94732806633852,0.2157389656083308,5.2841344,1.0922556,-8.724475210242236,0.13103342479237007,4970.5
1265648109611209856,222.0835690568561,0.05893030773179869,23.103340383806838,0.0969898994803121,30.78869097202046,63.295796765665784,19.947226122556287,0.10193478726546946,15.822902,3.3580503,,,3810.18
4118373707087360256,263.61201257100123,1.104900774299536,-20.51924223708399,0.9949512093800633,5.818168246776313,6.600016064552858,19.947186804371587,1.4848242179701512,19.813087,1.226078,,,
4175494401181312640,268.0783498528961,0.06445160778476565,-5.3678140796854,0.06023489099651031,21.247758597654965,10.56831228726705,19.947183345111224,0.07843327145802788,15.388999,2.8826513,,,4020.07
6097972512215753984,218.31765947687566,0.10038277516701026,-47.209691908048214,0.0888559099785679,320.3143755869227,12.19604448712522,19.947161393850656,0.13101458524989526,17.069725,3.9085083,,,
2214538640230923520,358.1113623781552,0.024752053056155427,70.06738359972441,0.024754664789133643,117.90685067335377,7.7732893787616755,19.947150212560516,0.030190413985957423,13.376296,2.4674568,,,3940.14
4040819478208558336,268.24853717369723,0.0504767861683126,-34.60947100201449,0.044558297630417104,355.931249807702,-4.256055799810268,19.947125778933927,0.05543990567228727,13.299892,2.4028625,,,3703.0
4322219932981488768,293.843998963323,1.525319032216398,17.381342295241843,1.5454248368232597,53.35185985403053,-1.4682003865143793,19.947000661401084,1.971899823053139,20.610355,2.614996,,,
5932883452643831680,240.83041669648244,1.559909974094551,-53.5479889623343,0.8676418878597614,329.1234439249767,-0.7303510385285581,19.94683247561982,3.088793795948139,20.295029,,,,
4988735051246293504,18.36795182446182,0.03307567568782851,-38.35103542900281,0.02478905372151057,281.94801688024563,-77.86492003082468,19.9467263149554,0.039878013076017606,11.442001,2.1763592,,,4044.5
4518950081011219968,284.93687117918563,0.6383449433256911,20.344062659001878,0.9603470790333049,52.056006856285116,7.370025000812077,19.946616621206932,1.2168073219216502,19.942741,1.9976387,,,
6535138880868358784,351.70188451538473,0.09671184585997085,-42.85657650214552,0.12218561989383263,344.95559045099293,-66.71927999937108,19.946573955285146,0.14794204857905968,17.60996,4.03232,,,
5351339005258765440,160.58808720205073,1.0890846713338387,-56.74107808292535,0.8064751074734064,285.8964100504411,1.7994014103152365,19.946426291797188,1.1424722239365246,19.46903,2.2850857,,,
1544559854137359744,187.3841802256069,0.29122838007693924,49.762502744786225,0.28638653391754054,131.99970250497742,66.97837462227038,19.946344311629677,0.3978951593470233,11.937511,2.0679283,8.020153469846028,0.5948982446220605,3844.0
2581952820152990080,13.195855042746466,0.18980807848706935,9.802290899304662,0.13294866796203417,123.4835692367021,-53.068017914289264,19.946342235742907,0.22626357430408456,11.341488,1.7736101,,,4102.0
5916887173382788864,255.26477515415164,0.11904234625050195,-58.04460807056135,0.11524319926686485,331.34817761207285,-9.711925767826973,19.946301065012296,0.15513159287212658,12.88886,2.4363775,,,3934.27
1821598507587933440,298.13668098273155,1.1507541004635364,18.717273617566363,1.9458158757087964,56.543870266712936,-4.345796166474021,19.946257756730418,2.8935147448706076,20.894035,,,,
3461230722699207296,183.21528430631218,0.14204911946291926,-37.3901710027735,0.0997685546017386,294.49702791569547,24.848941460823724,19.946119740003237,0.2064469414050938,9.414946,1.2222805,-6.694803017774113,2.3759502430268524,4813.52
6443587671521472768,299.51681098408557,0.06404726699765581,-61.08603826019413,0.05482871688320715,335.8376108652895,-31.49940594226374,19.94611696488179,0.08913252648632565,14.994893,3.0987177,,,3645.68
1724725623303577216,246.54281669508262,0.17629892274988512,85.98032411640618,0.2864958163873399,119.21251232179237,29.45967017764052,19.946076482057265,0.23356814169936674,17.468449,,,,
4364763233275292416,257.6605286432238,1.2401032008011434,-5.019373331078229,1.456793723151244,16.182870462246967,19.72922631032011,19.946019537732926,1.9258943894561316,20.527954,0.91503716,,,
6847146784384459648,302.2719254035272,0.03436504729316312,-26.224323599946462,0.027135064699162832,16.01560937527792,-27.82990900688398,19.946010086002776,0.0433023158513652,7.060383,0.6130557,-5.388174723717258,0.39053828532581086,6450.5
4120818677274916224,261.4025956869199,0.05431857571191599,-21.631961806995974,0.04411001363821669,3.7507742820384573,7.731699921201681,19.945978863521773,0.060613283684474356,8.205513,0.82266474,47.69650486414047,0.1663674820191322,5760.3
4214675154439340416,291.3415126343796,1.4405721542363623,-2.1509387693541697,1.5631106848610903,34.89094000534438,-8.528082455248464,19.945968109425095,1.7107552873057312,20.030838,1.2057858,,,
2334695985328997504,0.7246364402097303,0.11938197688599245,-26.499019177795457,0.07525472828897219,33.499484917078085,-79.1558714218949,19.94596280635717,0.12044067328867275,16.345516,3.3528767,,,3803.4
1827401214574463744,297.1774998870007,1.1482852540501494,21.59561160656205,1.2892428582276128,58.57141794325922,-2.110178855437346,19.945794232493597,1.8947208565697529,20.045752,1.7517548,,,
4613796187401501312,38.212324242714026,0.032363883766206705,-84.96988320240776,0.024624124890150773,300.40415171550484,-31.65112481197032,19.945762641055577,0.026860403016532062,10.915016,1.6904831,70.53250092737618,0.4403669476095309,4138.005
6061455119710228480,194.28942994917298,0.30516007597325184,-56.05954848418867,0.4575440767519736,303.7359097576895,6.803272260349779,19.94573626897456,0.8592838275349226,19.206013,1.6915436,,,
4077012725339281280,276.72551994068414,0.48814561328195494,-24.91948960825783,0.4457241099854746,7.9995390437946305,-6.077955431382737,19.945634441930277,0.45730625681837606,19.044666,,,,
1824161366136372480,296.3258791944831,1.3852168530885505,18.28546478182795,1.7621459085513798,55.30340564200901,-3.0797009262474,19.9455584869109,2.6279799484711726,20.685905,1.7361279,,,
4046737702630759936,279.1833704655588,0.04213143006636088,-31.16444593481975,0.04112005953262741,3.3073086426612592,-10.786049845392174,19.945453386868305,0.044473093306684745,10.664787,1.4647694,55.25082099858386,0.540159878341116,4587.75
6030299530075412480,255.98294068519354,1.3162252544848796,-27.588668823620875,0.5943306873787433,355.971697248304,8.361214907667112,19.94542665670083,1.3056970961372052,19.689312,,,,
6439807619265739520,287.72122137900595,0.04490706246244043,-61.921436041881364,0.04632516298185223,334.3743121652326,-25.964770053404578,19.945241872689504,0.07371927578664476,14.89389,3.056818,,,3642.94
4266087046865012992,283.1732380787438,1.4965263636035364,-0.507829943740209,0.9071908772269713,32.62301180398042,-0.5107945382925094,19.94515074873628,1.6179630685393098,20.045656,2.8311157,,,
5538660327372589952,115.68339061324785,1.4088722734285446,-38.816775561937334,1.9740681915805365,252.89866894905037,-7.58014181994152,19.945111489244116,2.5973603968400845,20.468748,1.3229542,,,
6058540108242148864,180.3803827864635,0.3087667471649692,-61.442965766266106,0.327971684973036,297.0023132330398,0.8527789080209255,19.945068008634866,0.463800272556646,19.545914,,,,
3299556814963128704,66.03826457159805,0.06758968145522275,9.082717953341954,0.043488122813526396,185.49733783168918,-27.046798026080733,19.94496532816251,0.0820379609819071,14.556506,2.738675,,,4101.6
5958951082357168256,263.18500168442466,1.15564297773317,-42.23426408932841,0.9779590707443196,347.3340142390053,-4.85550834935991,19.944929350764376,1.2770491751108628,19.2834,1.8223991,,,
4042565678822284288,271.13281480544737,0.860510994574302,-33.942854980217994,1.3301694034220473,357.69324110699097,-6.000976750234709,19.944843075878456,1.6874124169623843,19.253876,,,,
4334904517556086784,257.13870633394737,0.053075241454469055,-10.802248130553622,0.03979220429214952,10.729606726244764,17.093835605007072,19.94483014754119,0.056209219915835995,14.529411,2.6817818,,,3816.7651
4783941218048354048,73.48632347075502,0.029668791742165784,-49.987168809350635,0.032393305670321136,256.7600529595394,-39.04366548260299,19.944827182923166,0.03168040621266807,13.749537,2.5250406,,,3339.0
4065942223716488192,271.118703195987,0.056641650249935165,-24.849009553172152,0.05773779651263016,5.650318546346025,-1.5635248545602192,19.94480224191987,0.07972594661795523,11.069577,1.6731882,,,4123.7065
1485694750364098304,214.10036436552403,0.016895713348879668,39.744737847143995,0.019086037483963432,73.94241969437054,68.33613005350715,19.944778389429835,0.026486054050755565,6.2757263,0.5195341,-24.720263236958232,0.1700134232715017,6752.5
6319471186908968832,228.06314980466846,0.09459570097658755,-9.721337840955167,0.07911462845128643,350.604914342069,39.775282913949674,19.94477651672895,0.10383099584485107,16.065458,3.2296295,,,3728.0776
4041282102022016768,265.77077749415986,1.2974562851405054,-35.50494675246194,1.1453362650372518,354.11714043070896,-2.9764224724225876,19.94470902136792,1.3532664352193409,19.846434,,,,
6860055321475381376,307.79826389279856,0.07325335575356036,-18.690150117606766,0.04035296183147297,26.08931174098849,-30.105508862903935,19.944544358593628,0.08445541269787635,14.776668,2.9939651,,,4305.9
4514598596239861632,286.08563950156946,1.72275199013834,17.90409938725751,2.364803020868133,50.347900923705666,5.3086005197919555,19.94439606394593,2.440988935945263,20.459606,1.5333824,,,
1570073780940010880,194.090864577772,0.03882077083324413,53.04185823212437,0.03760975329757851,121.23869061071902,64.07019528018546,19.94433739345515,0.05397510626757522,14.55559,2.7742147,,,3871.61
4144732058711690880,268.13387959207694,1.3648899633254274,-17.22009931809911,1.2189535043538795,10.881500274951511,4.651486735626206,19.94416204747584,1.0936898657697693,19.742996,1.6606388,,,
6027140358283715328,252.52850116792482,1.6125229826934502,-32.834237442624406,1.078781081631891,349.94237729731077,7.492632095710015,19.943855067449817,1.6250327180643858,20.303537,1.6470585,,,
1821699387818540928,298.1154447387065,1.4499353755087436,19.298360889163163,1.5794101361858892,57.035215833448675,-4.03285196053984,19.943704949084697,2.7814124020312714,20.326458,1.2327232,,,
2027746973471966464,296.69183282174214,0.9729018585471815,26.011576089310783,1.605795428053422,62.16082200468803,0.5011403408128574,19.943613147976496,2.416062295014461,20.651762,1.6748562,,,
5686434312179642752,150.0237422491666,0.058448733199013024,-15.20308440900256,0.06998680329323466,253.21403992896873,30.678166326653137,19.943552334749082,0.05959660382093744,14.611204,2.7978754,,,3645.99
6623517045689106944,340.7813795620529,0.10858329940412512,-24.258307858143596,0.09012402057467031,31.346479427487854,-61.02895260214061,19.94331298849163,0.1201635074388342,16.936644,3.7546196,,,3582.045
4264748528910466304,289.1711064396361,1.135853314186269,1.5230702510577299,1.1189163724014655,37.177929621416624,-4.915552105536905,19.94328189987655,1.3020034269271394,19.867546,2.0855885,,,
6028402077929081088,255.7300840522971,0.8473763314247935,-31.268604370316254,0.5294437604705676,352.87145908284555,6.327239792878889,19.943038939295047,0.7607724086975464,19.195856,0.9950466,,,
2805920074555454336,9.442218223784172,0.10742568550032942,23.09429645647655,0.06501796808575175,118.84718502963995,-39.669016985412966,19.942981898421884,0.1271500011451258,16.345327,,,,
2053367037513722368,291.78595709228495,0.029195188011269736,39.70866260613083,0.04216048407244295,72.27655899559844,10.66594777347144,19.94263231952285,0.04256599269487072,13.979503,2.678196,,,3793.89
4371867036176405504,268.5146474978566,1.7285399306861717,1.098572331500984,2.7969520461749284,27.278447800604926,13.250139433917878,19.942431590509006,3.204785699033062,20.933687,1.0689888,,,
1823147204110898688,298.8908604776524,0.5942928927010581,19.408383857779643,0.74971527852833,57.505108481700255,-4.605386858973442,19.942396131700985,1.510799675058491,19.590296,1.5174122,,,
6057128404031853184,194.7001334040931,1.4069720538776582,-58.68915615181584,1.2515749007501409,303.8908897296124,4.168884104027858,19.94209583913167,1.8264221277695223,20.532187,0.8234539,,,
1824198680852522496,295.71954058982874,1.5930542309584717,18.34679681022753,1.951954237556587,55.07015425296745,-2.5497719848474287,19.942082148891554,3.5488772819962024,20.667187,2.0222893,,,
3031357887108866944,109.93775314875948,0.7711120781587442,-15.341317216917517,1.0118539079991464,229.7708038325538,-0.8524709535601024,19.94195828240716,1.1599929709721748,19.892536,1.8201599,,,
303015685104883200,24.602239699473717,0.5641399541465051,29.565703348740616,0.5041527870511443,135.00731583118267,-32.202281449612414,19.941947780999534,0.6389303206110913,8.421794,1.0169439,5.274501393178475,2.3452090942888013,5127.605
4276937955319923328,278.01314809049035,0.09730742916409986,2.5191238762773622,0.10062701952550615,32.96827138078352,5.46044479065904,19.941900404906235,0.11109300383078864,16.769234,3.6464777,,,3499.0
4040478702706811520,269.81925005606087,1.2915841675749358,-35.6936136857671,1.203867137298999,355.627964038958,-5.909322945175421,19.941888713286875,1.596589248475296,19.5415,,,,
5934911845431497728,243.71708062944757,1.5584622362687426,-51.62924844119822,1.1586717739256902,331.71256329313724,-0.5017439941464733,19.941836469723306,1.7342160593719202,20.103397,,,,
